"_id",title,module,isMulti,subjects.0,subjects.1,subjects.2,subjects.3,skills.0,skills.1,skills.2,test,difficulty,standardTime,optionsType,options.0.option,options.0.answer,options.0.reason,options.0._id,options.1.option,options.1.answer,options.1.reason,options.1._id,options.2.option,options.2.answer,options.2.reason,options.2._id,options.3.option,options.3.answer,options.3.reason,options.3._id,createdAt,updatedAt,__v,image.public_id,image.url
6529e924426d54fd743c0ad1,"Robin Williams (1951-2014) has often been considered one of the best American comedians of all time. Famous for creating engaging characters at the spur of the moment, Williams began his career as a stand-up comic and moved on to win many prestigious awards for his roles in motion pictures. Everyone who knew him described him as full of natural talent and energy: ______

Which quotation most effectively illustrates the claim?",6529dd23995dbee66ea1d194,false,Inference,,,,Reading comprehension,Recognize premises and predict conclusion,,652254f56c415ac47ddc4bf1,medium,90000,string,"""Williams helped us grow up."" (Alyssa Rosenberg)",wrong,Misunderstanding the text,6529e924426d54fd743c0ad2,"""He gave his...talent freely and generously to those who needed it most - from our troops stationed abroad to the marginalized on our streets."" (Barack Obama)",wrong,Misunderstanding the text,6529e924426d54fd743c0ad3,"""The world is forever a little darker, less colorful and less full of laughter in his absence."" (Zelda Williams)",wrong,Misunderstanding the text,6529e924426d54fd743c0ad4,"""He came in like a hurricane...there goes my chance in show business."" (David Letterman)",right,"William is praised for his talent as a comedian in the text → stealing other people's chances in showbusiness because he's so talented.

(A): irrelevant to the claim; no mention of people's process of growing up
(B): irrelevant to the claim; ""those who needed it most"" not mentioned
(C): claim is concerned with his achievements in life, not the impact his death brought

Choice A: misunderstanding the text
Choice B: misunderstanding the text
Choice C: misunderstanding the text",6529e924426d54fd743c0ad5,2023-10-14T01:04:36.917Z,2023-10-14T01:04:36.917Z,0,,
6529e993f0636ec1ada940e9,"Chili (Capsicum spp.) is a spice, a fruit widely grown around the world that is recognized for its nutraceutical (nutritional and medicinal) properties and economic value. In Benin, chili is the second cash gardening crop after the tomato. Its annual production is about 47.162 tons. Pepper plants produce the compound capsaicin, possibly to deter mammalian herbivores. In Benin, chili pepper is grown only for food partially in the cultivable lands of the coastal areas, where soil salinity and water irrigation can negatively affect the quantity and quality of the crop, and may also have a strong influence on the concentration of bioactive compounds of vegetables.

According to the text, what is the reason that the chili plant evolved to contain capsaicin in the fruit?",6529dd23995dbee66ea1d194,false,Textual evidence,,,,Reading comprehension,Detail analysis,,652254f56c415ac47ddc4bf1,easy,30000,string,It adds flavor to human food dishes.,wrong,Misunderstanding the text,6529e993f0636ec1ada940ea,It is a part of herbal medicine remedies.,wrong,Misunderstanding the text,6529e993f0636ec1ada940eb,It increases the plant's absorption of nutrients.,wrong,Misunderstanding the text,6529e993f0636ec1ada940ec,It protects the plant from predation.,right,"Pepper plants ""produce capsaicin"" to ""deter mammalian herbivores.""

(A) + (B): though it might be true, this is not the purpose of the chili plant's evolution to contain capsaicin
(C): not mentioned in text

Choice A: misunderstanding the text
Choice B: misunderstanding the text
Choice C: misunderstanding the text",6529e993f0636ec1ada940ed,2023-10-14T01:06:27.382Z,2023-10-14T01:06:27.382Z,0,,
6529ea54f0636ec1ada941b5,"Edgar Allen Poe's' Murders in the Rue Morgue is a detective story written in 1841. At the time it was written, it was praised as being exceptionally clever and considered quite a novelty. _____ it is considered the beginning of the detective fiction genre.

Which choice completes the text with the most logical transition?",6529dd23995dbee66ea1d194,false,Transitions,,,,Reading comprehension,,,652254f56c415ac47ddc4bf1,medium,90000,string,"Meanwhile,",wrong,Misunderstanding the text,6529ea54f0636ec1ada941b6,"Nevertheless,",wrong,Misunderstanding the text,6529ea54f0636ec1ada941b7,"Instead,",wrong,Misunderstanding the text,6529ea54f0636ec1ada941b8,"Today,",right,"Provides a relevant transition to the claim in the previous sentence: At the time it was written → Today

(A) + (B) + (C): doesn't make sense in context

Choice A: misunderstanding the text
Choice B: misunderstanding the text
Choice C: misunderstanding the text",6529ea54f0636ec1ada941b9,2023-10-14T01:09:40.003Z,2023-10-14T01:09:40.003Z,0,,
6529ed4752afe64da16d4962,"Water is by far the most common drink in the world. The next most popular is coffee, but that beverage is consumed in a variety of different ways. ______, it may be served hot, cold, or with additions such as milk or spices.

Which choice completes the text with the most logical transition?",6529dd23995dbee66ea1d194,false,Transitions,,,,Reading comprehension,,,652254f56c415ac47ddc4bf1,medium,90000,string,"Regardless,",wrong,Misunderstanding the text,6529ed4752afe64da16d4963,"Nevertheless,",wrong,Misunderstanding the text,6529ed4752afe64da16d4964,"Indeed,",right,"Previous sentence introduced the claim that coffee is consumed in ""a variety of different ways"" → requires a transition to a description of said ways.

(A) + (B): Previous claim does not contradict the following descriptions
(D): Text does not introduce any other beverages

Choice A: misunderstanding the text
Choice B: misunderstanding the text
Choice D: misunderstanding the text",6529ed4752afe64da16d4965,"Additionally,",wrong,Misunderstanding the text,6529ed4752afe64da16d4966,2023-10-14T01:22:15.048Z,2023-10-14T01:22:15.048Z,0,,
6529edef52afe64da16d4a46,"The largest boat to date to sail the Great Lakes, the Edmund Fitzgerald, sank on November 10, 1975, northwest of Whitefish Point in Lake Superior. _____ its fame, the exact cause of the shipwreck has yet to be determined.

Which choice completes the text with the most logical transition?",6529dd23995dbee66ea1d194,false,Transitions,,,,Reading comprehension,,,652254f56c415ac47ddc4bf1,easy,30000,string,Because of,wrong,Misunderstanding the text,6529edef52afe64da16d4a47,Despite,right,"Requires a transition that contrasts with the previous descriptions ""the largest boat to date"" = famous >< the cause of the shipwreck not being determined.

(A) + (C) + (D): doesn't provide a contrast between the fame of the ship and the fact that the cause of its shipwreck is undetermined.

Choice A: misunderstanding the text
Choice C: misunderstanding the text
Choice D: misunderstanding the text",6529edef52afe64da16d4a48,"Indeed,",wrong,Misunderstanding the text,6529edef52afe64da16d4a49,"Furthermore,",wrong,Misunderstanding the text,6529edef52afe64da16d4a4a,2023-10-14T01:25:03.170Z,2023-10-14T01:25:03.170Z,0,,
6529ee6b52afe64da16d4b37,"Billy Joel is a singer and songwriter who is best known for the song ""Piano Man"". He started his music career in earnest when he found he did not have enough credits to graduate high school and claimed he did not care about finishing his education. _____ twenty-five years later he contacted his former school and wrote essays that allowed him to belatedly receive a degree.

Which choice completes the text with the most logical transition?",6529dd23995dbee66ea1d194,false,Transitions,,,,Reading comprehension,,,652254f56c415ac47ddc4bf1,easy,30000,string,"Inevitably,",wrong,Misunderstanding the text and/or lack of vocabulary,6529ee6b52afe64da16d4b38,"Simultaneously,",wrong,Misunderstanding the text,6529ee6b52afe64da16d4b39,"Consequently,",wrong,Misunderstanding the text,6529ee6b52afe64da16d4b3a,"Nonetheless,",right,"Despite claiming ""he did not care about finishing his education"", Billy Joel contacted his former school to receive a degree → contrast with the claim.

(A): there wasn't anything that implies the degree was mandatory
(B) + (C): doesn't make sense in context

Choice A: misunderstanding the text
Choice B: misunderstanding the text
Choice C: misunderstanding the text",6529ee6b52afe64da16d4b3b,2023-10-14T01:27:07.844Z,2023-10-14T01:27:07.844Z,0,,
652a0ab37eeb20e679ae15a9,"At two weeks old, the time their critical socialization period begins, wolves can smell but cannot yet see or hear. Domesticated dogs, ____ can see, hear, and smell by the end of two weeks. This relative lack of sensory input may help explain why wolves behave so differently around humans than dogs do: from a very young age, wolves are more wary and less exploratory.

Which choice completes the text with the most logical transition?",6529dd23995dbee66ea1d194,false,Transitions,,,,Reading comprehension,,,652254f56c415ac47ddc4bf1,easy,30000,string,"in other words,",wrong,Misunderstanding the text,652a0ab37eeb20e679ae15aa,"for instance,",wrong,Misunderstanding the text,652a0ab37eeb20e679ae15ab,"by contrast,",right,"The text explains a difference between wolves and domesticated dogs → offers a contrast.

(A) + (D): doesn't make sense in context
(C): Domesticated dogs aren't wolves

Choice A: misunderstanding the text
Choice C: misunderstanding the text
Choice D: misunderstanding the text",652a0ab37eeb20e679ae15ac,"accordingly,",wrong,Misunderstanding the text,652a0ab37eeb20e679ae15ad,2023-10-14T03:27:47.773Z,2023-10-14T03:27:47.773Z,0,,
652a0b947eeb20e679ae16b1,"Text 1 
Most animals can regenerate some parts of their bodies, such as skin. But when a three-banded panther worm is cut into three pieces, each piece grows into a new worm. Researchers are investigating this feat partly to learn more about humans’ comparatively limited abilities to regenerate, and they’re making exciting progress. An especially promising discovery is that both humans and panther worms have a gene for early growth response (EGR) linked to regeneration. 

Text 2 
When Mansi Srivastava and her team reported that panther worms, like humans, possess a gene for EGR, it caused excitement. However, as the team pointed out, the gene likely functions very differently in humans than it does in panther worms. Srivastava has likened EGR to a switch that activates other genes involved in regeneration in panther worms, but how this switch operates in humans remains unclear. 

Based on the texts, what would the author of Text 2 most likely say about Text 1’s characterization of the discovery involving EGR?",6529dd23995dbee66ea1d194,false,Analogy,,,,Reading comprehension,Detail analysis,,652254f56c415ac47ddc4bf1,medium,120000,string,It is reasonable given that Srivastava and her team have identified how EGR functions in both humans and panther worms.,wrong,Skimming the text,652a0b947eeb20e679ae16b2,It is overly optimistic given additional observations from Srivastava and her team.,right,"Text 1: characterizes the discovery as “especially promising” and a sign of “exciting progress."" 
Text 2: while EGR’s function in humans isn’t yet known, it’s likely very different from its function in panther worms. 
→ is overly optimistic.

(A): Text 2 mentions that Srivastava and her team explicitly reported that they haven’t yet identified how EGR functions in humans
(C): Text 1 does treat Srivastava’s team’s findings with enthusiasm (""promising"" and ""exciting"") 
(D): Text 1 isn’t at all dismissive of Srivastava’s team’s findings (""promising"" and ""exciting"")

Choice A: skimming the text
Choice C: misunderstanding the text 
Choice D: misunderstanding and/or skimming the text ",652a0b947eeb20e679ae16b3,It is unexpeced given that Srivastava and her team's findings were generally met with enthusiasm.,wrong,Misunderstanding the text,652a0b947eeb20e679ae16b4,It is unfairly dismissive given the progress that Srivastava and her team have reported.,wrong,Misunderstanding and/or skimming the text,652a0b947eeb20e679ae16b5,2023-10-14T03:31:32.527Z,2023-10-14T03:31:32.527Z,0,,
652a0c687eeb20e679ae17c5,"In crafting her fantasy fiction, Nigerian-born British author Helen Oyeyemi has drawn inspiration from the classic nineteenth-century fairy tales of the Brothers Grimm. Her 2014 novel Boy, Snow, Bird, for instance, is a complex retelling of the story of Snow White, while her 2019 novel _____ offers a delicious twist on the classic tale of Hansel and Gretel.

Which choice completes the text so that it conforms to the convention of Standard English?",6529dd23995dbee66ea1d194,false,Grammar,,,,Grammar,,,652254f56c415ac47ddc4bf1,easy,30000,string,Gingerbread-,wrong,Insufficient knowledge of grammar,652a0c687eeb20e679ae17c6,"Gingerbread,",wrong,Insufficient knowledge of grammar,652a0c687eeb20e679ae17c7,Gingerbread,right,"No punctuation is needed.

Choice A: insufficient knowledge of grammar
Choice B: insufficient knowledge of grammar
Choice D: insufficient knowledge of grammar",652a0c687eeb20e679ae17c8,Gingerbread:,wrong,Insufficient knowledge of grammar,652a0c687eeb20e679ae17c9,2023-10-14T03:35:04.292Z,2023-10-14T03:35:04.292Z,0,,
652a12538f6eb7837bc8a3ea,"In 1966, Emmett Ashford became the first African American to umpire a Major League Baseball game. His energetic gestures announcing when a player had struck out and his habit of barreling after a hit ball to see if it would land out of _____ transform the traditionally solemn umpire role into a dynamic one.

Which choice completes the text so that it conforms to the conventions of Standard English?",6529dd23995dbee66ea1d194,false,Grammar,,,,Grammar,,,652254f56c415ac47ddc4bf1,easy,30000,string,bounds helped,right,"Appropriate continuation, no need to separate the clauses.

(B) + (C) + (D): doesn't make sense in context

Choice B: insufficient knowledge of grammar
Choice C: insufficient knowledge of grammar
Choice D: insufficient knowledge of grammar

",652a12538f6eb7837bc8a3eb,"bounds, helping",wrong,Insufficient knowledge of grammar,652a12538f6eb7837bc8a3ec,bounds that helped,wrong,Insufficient knowledge of grammar,652a12538f6eb7837bc8a3ed,bounds to help,wrong,Insufficient knowledge of grammar,652a12538f6eb7837bc8a3ee,2023-10-14T04:00:19.059Z,2023-10-14T04:00:19.059Z,0,,
652a12df8f6eb7837bc8a516,"In many of her landscape paintings from the 1970s and 1980s, Lebanese American artist Etel Adnan worked to capture the essence of California's fog-shrouded Mount Tamalpais region through abstraction, using splotches of color to represent the area's features. Interestingly, the triangle representing the mountain itself _____ among the few defined figures in her paintings.

Which choice completes the text so that it conforms to the conventions of Standard English?",6529dd23995dbee66ea1d194,false,Grammar,,,,Grammar,,,652254f56c415ac47ddc4bf1,easy,30000,string,are,wrong,Insufficient knowledge of grammar,652a12df8f6eb7837bc8a517,have been,wrong,Insufficient knowledge of grammar,652a12df8f6eb7837bc8a518,were,wrong,Insufficient knowledge of grammar,652a12df8f6eb7837bc8a519,is,right,"Verb conjugation: ""the triangle"" → singular noun

(A): ""triangle"" is singular
(B) + (C): simple present tense is needed here

Choice A: insufficient knowledge of grammar
Choice B: insufficient knowledge of grammar
Choice C: insufficient knowledge of grammar",652a12df8f6eb7837bc8a51a,2023-10-14T04:02:39.194Z,2023-10-14T04:02:39.194Z,0,,
652a13d18f6eb7837bc8a64e,"Tomata, tiny pore structures in a leaf that absorb gases needed for plant growth, open when guard cells surrounding each pore swell with water. In a pivotal 2007 article, plant cell _____ showed that lipid molecules called phosphatidylinositol phosphates are responsible for signaling guard cells to open stomata.

Which choice completes the text so that it conforms to the conventions of Standard English?",6529dd23995dbee66ea1d194,false,Grammar,,,,Grammar,,,652254f56c415ac47ddc4bf1,medium,90000,string,"biologist, Yuree Lee",wrong,Insufficient knowledge of grammar,652a13d18f6eb7837bc8a64f,"biologist Yuree Lee,",wrong,Insufficient knowledge of grammar,652a13d18f6eb7837bc8a650,biologist Yuree Lee,right,"Because “Yuree Lee” is essential information identifying the “biologist,” no punctuation is necessary. 

Using commas suggests that ""Yuree Lee"" could be removed without affecting the coherence of the sentence, which isn’t the case.

Choice A: insufficient knowledge of grammar
Choice B: insufficient knowledge of grammar
Choice D: insufficient knowledge of grammar",652a13d18f6eb7837bc8a651,"biologist, Yuree Lee,",wrong,Insufficient knowledge of grammar,652a13d18f6eb7837bc8a652,2023-10-14T04:06:41.313Z,2023-10-14T04:06:41.313Z,0,,
652a156b8f6eb7837bc8a792,"The violins handmade in the seventeenth century by Italian craftsman Antonio Stradivari have been celebrated as some of the finest in the world. In close collaboration with musicians, Stradivari introduced changes to the shape of a traditional violin, flattening some of the instrument's curves and making _____ lighter overall.

Which choice completes the text so that it conforms to the conventions of Standard English?",6529dd23995dbee66ea1d194,false,Grammar,,,,Grammar,,,652254f56c415ac47ddc4bf1,easy,30000,string,those,wrong,Insufficient knowledge of grammar,652a156b8f6eb7837bc8a793,one,wrong,Insufficient knowledge of grammar,652a156b8f6eb7837bc8a794,them,wrong,Insufficient knowledge of grammar,652a156b8f6eb7837bc8a795,it,right,"""traditional violin"" = ""it""

(A) + (B) + (C): inappropriate pronouns

Choice A: insufficient knowledge of grammar
Choice B: insufficient knowledge of grammar
Choice C: insufficient knowledge of grammar",652a156b8f6eb7837bc8a796,2023-10-14T04:13:31.564Z,2023-10-14T04:13:31.564Z,0,,
652a160e8f6eb7837bc8a8e2,"During the English neoclassical period (1660 - 1789), many writers imitated the epic poetry and satires of ancient Greece and Rome. They were not the first in England to adopt the literary modes of classical ______ some of the prominent figures of the earlier Renaissance period were also influenced by ancient Greek and Roman literature.

Which choice completes the text so that it conforms to the conventions of Standard English?",6529dd23995dbee66ea1d194,false,Grammar,,,,Grammar,,,652254f56c415ac47ddc4bf1,medium,90000,string,"antiquity, however",wrong,Insufficient knowledge of grammar,652a160e8f6eb7837bc8a8e3,"antiquity, however,",wrong,Insufficient knowledge of grammar,652a160e8f6eb7837bc8a8e4,"antiquity, however;",right,"Semicolon separates the two clauses ""They were not... classical antiquity, however"" and ""some of... literature.""

(A) + (B) + (D): inappropriate punctuation

Choice A: insufficient knowledge of grammar
Choice B: insufficient knowledge of grammar
Choice D: insufficient knowledge of grammar",652a160e8f6eb7837bc8a8e5,"antiquity; however,",wrong,Insufficient knowledge of grammar,652a160e8f6eb7837bc8a8e6,2023-10-14T04:16:14.082Z,2023-10-14T04:16:14.082Z,0,,
652a39de538a9d6a690897b9,"The Alvarez theory, developed in 1980 by physicist Luis Walter Alvarez and his geologist son Walter Alvarez, maintained that the secondary effects of an asteroid impact caused many dinosaurs and other animals to die _______ it left unexplored thequestion of whether unrelated volcanic activity might have also contributed to the mass extinctions.

Which choice completes the text so that it conforms to the conventions of Standard English?",651197b7233d9373ce930f4d,false,Grammar,,,,Grammar,,,65119744233d9373ce930f24,medium,90000,string,out but,wrong,Insufficient knowledge of grammar and syntax rules,652a39de538a9d6a690897ba,"out, but",right,"Choice B correctly uses a comma and the conjunction “but” to join the first main clause (“the Alvarez…out”) and the second main clause (“it left … extinctions”).

(A): when coordinating two longer main clauses, it’s conventional to use a comma before the conjunction.
(C): run-on sentence 
(D): comma splice",652a39de538a9d6a690897bb,out,wrong,Insufficient knowledge of grammar and syntax rules,652a39de538a9d6a690897bc,"out,",wrong,Insufficient knowledge of grammar and syntax rules,652a39de538a9d6a690897bd,2023-10-14T06:49:02.767Z,2023-10-14T06:49:02.767Z,0,,
652a3a76538a9d6a690898c1,"In winter, the diets of Japanese macaques, also known as snow monkeys, are influenced more by food availability than by food preference. Although the monkeys prefer to eat vegetation and land-dwelling invertebrates, those food sources maybe come unavailable because of extensive snow and ice cover, _______ the monkeys to hunt for marine animals in any streams that have not frozen over.

Which choice completes the text so that it conforms to the conventions of Standard English?",651197b7233d9373ce930f4d,false,Grammar,,,,Grammar,,,65119744233d9373ce930f24,easy,30000,string,forces,wrong,Insufficient knowledge of syntax rules,652a3a76538a9d6a690898c2,to force,wrong,Insufficient knowledge of syntax rules,652a3a76538a9d6a690898c3,forcing,right,"present participle (""which forces"" can also be used → ""forcing"")

basic grammar",652a3a76538a9d6a690898c4,forced,wrong,Insufficient knowledge of grammar,652a3a76538a9d6a690898c5,2023-10-14T06:51:34.886Z,2023-10-14T06:51:34.886Z,0,,
652a3b38538a9d6a690899d5,"Lucía Michel of the University of Chile observed that alkaline soils contain an insoluble form of iron that blueberry plants cannot absorb, thus inhibiting blueberry growth. If these plants were grown in alkaline soil alongside grasses that aid in iron solubilization, _______ Michel was determined to find out.

Which choice completes the text so that it conforms to the conventions of Standard English?",651197b7233d9373ce930f4d,false,Grammar,,,,Grammar,,,65119744233d9373ce930f24,medium,90000,string,could the blueberries thrive.,wrong,Insufficient knowledge of syntax rules,652a3b38538a9d6a690899d6,the blueberries could thrive.,wrong,Insufficient knowledge of syntax rules,652a3b38538a9d6a690899d7,the blueberries could thrive?,wrong,Insufficient knowledge of syntax rules,652a3b38538a9d6a690899d8,could the blueberries thrive?,right,"""Michael was determined to find out"" → the previous sentence must be a question.

(A) + (B): not questions (not punctuated with a question mark)
(C): does have a question mark, but this clause is actually a declarative clause.",652a3b38538a9d6a690899d9,2023-10-14T06:54:48.279Z,2023-10-14T06:54:48.279Z,0,,
652a3babd7d8fe54f1e5c78c,"In his 1963 exhibition Exposition of Music — Electronic Television, Korean American artist Nam June Paik showed how television images could be manipulated to express an artist’s perspective. Today, Paik _______ considered the first video artist.

Which choice completes the text so that it conforms to the conventions of Standard English?",651197b7233d9373ce930f4d,false,Grammar,,,,Grammar,,,65119744233d9373ce930f24,easy,30000,string,will be,wrong,Insufficient knowledge of grammar,652a3babd7d8fe54f1e5c78d,had been,wrong,insufficient knowledge of grammar,652a3babd7d8fe54f1e5c78e,was,wrong,Insufficient knowledge of grammar,652a3babd7d8fe54f1e5c78f,is,right,"verb conjugation: today (present simple) + Paik (singular noun)

basic grammar",652a3babd7d8fe54f1e5c790,2023-10-14T06:56:43.614Z,2023-10-14T06:56:43.614Z,0,,
652a3c8bd7d8fe54f1e5e601,"The first computerized spreadsheet, Dan Bricklin’s VisiCalc, improved financial record keeping not only by providing users with an easy means of adjusting data in spreadsheets but also by automatically updating all calculations that were dependent on these _______ to VisiCalc’s release, changing a paper spreadsheet often required redoing the entire sheet by hand, a process that could take days.

Which choice completes the text so that it conforms to the conventions of Standard English?",651197b7233d9373ce930f4d,false,Transitions,,,,Transitions,,,65119744233d9373ce930f24,medium,90000,string,adjustments prior,wrong,Insufficient knowledge of syntax rules,652a3c8bd7d8fe54f1e5e602," adjustments, prior",wrong,Insufficient knowledge of syntax rules,652a3c8bd7d8fe54f1e5e603,"adjustments. Prior ",right,"- The period marks the boundary between 2 sentences. 
- Because the adverbial phrase beginning with “prior” indicates when changing a spreadsheet required redoing the sheet by hand, that phrase belongs with the second sentence.

(A): run-on sentence
(B): comma splice 
(D): without a comma preceding it, the conjunction “and” can’t be used in this way to join the sentences.",652a3c8bd7d8fe54f1e5e604,adjustments and prior,wrong,Insufficient knowledge of syntax rules,652a3c8bd7d8fe54f1e5e605,2023-10-14T07:00:27.469Z,2023-10-14T07:07:33.578Z,0,,
652a3d63969ae93d2c1661bb,"In order to prevent nonnative fish species from moving freely between the Mediterranean and Red Seas, marine biologist Bella Galil has proposed that a saline lock system be installed along the Suez Canal in Egypt’s Great Bitter Lakes. The lock would increase the salinity of the lakes and _______ a natural barrier of water most marine creatures would be unable to cross.

Which choice completes the text so that it conforms to the conventions of Standard English?",651197b7233d9373ce930f4d,false,Grammar,,,,Grammar,,,65119744233d9373ce930f24,medium,90000,string,creates,wrong,Insufficient knowledge of grammar and/or overlooking details,652a3d63969ae93d2c1661bc,create,right,"parallelism: would INCREASE the salinity of the lakes and CREATE a natural barrier

basic grammar",652a3d63969ae93d2c1661bd,creating,wrong,Insufficient knowledge of grammar and/or overlooking details,652a3d63969ae93d2c1661be,created,wrong,Insufficient knowledge of grammar and/or overlooking details,652a3d63969ae93d2c1661bf,2023-10-14T07:04:03.183Z,2023-10-14T07:04:20.993Z,0,,
652a3e14b9a87fc776fc303d,"Despite being cheap, versatile, and easy to produce, _______ they are made from nonrenewable petroleum, and most do not biodegrade in landfills.

Which choice completes the text so that it conforms to the conventions of Standard English?",651197b7233d9373ce930f4d,false,Transitions,,,,Transitions,,,65119744233d9373ce930f24,medium,90000,string,there are two problems associated with commercial plastics:,wrong,Insufficient knowledge of grammar and/or overlooking details,652a3e14b9a87fc776fc303e,two problems are associated with commercial plastics:,wrong,Insufficient knowledge of grammar and/or overlooking details,652a3e14b9a87fc776fc303f," commercial plastics’ two associated problems are that",wrong,Insufficient knowledge of grammar and/or overlooking details,652a3e14b9a87fc776fc3040,commercial plastics have two associated problems:,right,"""commercial plastics"" is the only logical subject that can ""be cheap, versatile and easy to produce.""

dangling modifiers.",652a3e14b9a87fc776fc3041,2023-10-14T07:07:00.396Z,2023-10-14T07:07:00.396Z,0,,
652a3ec1b9a87fc776fc3291,"Stomata, tiny pore structures in a leaf that absorb gases needed for plant growth, open when guard cells surrounding each pore swell with water. In a pivotal 2007 article, plant cell _______ showed that lipid molecules called phosphatidylinositol phosphates are responsible for signaling guard cells to open stomata.

Which choice completes the text so that it conformsto the conventions of Standard English?",651197b7233d9373ce930f4d,false,Transitions,,,,Transitions,,,65119744233d9373ce930f24,medium,90000,string,"biologist, Yuree Lee",wrong,Insufficient knowledge of grammar,652a3ec1b9a87fc776fc3292," biologist Yuree Lee,",wrong,Insufficient knowledge of grammar,652a3ec1b9a87fc776fc3293," biologist Yuree Lee",right,"Because “Yuree Lee” is essential information identifying the “biologist,” no punctuation is necessary.

Setting the biologist’s name off with commas suggests that it could be removed without affecting the coherence of the sentence, which isn’t the case.",652a3ec1b9a87fc776fc3294,"biologist, Yuree Lee,",wrong,Insufficient knowledge of grammar,652a3ec1b9a87fc776fc3295,2023-10-14T07:09:53.808Z,2023-10-14T07:09:53.808Z,0,,
652a3f45b97abb0f8e10b835,"Small, flat structures called spatulae are found at the tips of the hairs on a spider’s leg. These spatulae temporarily bond with the atoms of whatever they touch. _______ spiders are able to cling to and climb almost any surface.

Which choice completes the text with the most logical transition?",651197b7233d9373ce930f4d,false,Transitions,,,,Transitions,,,65119744233d9373ce930f24,medium,90000,string,"For instance,",wrong,Misinterpreting the text,652a3f45b97abb0f8e10b836,"However,",wrong,Misinterpreting the text,652a3f45b97abb0f8e10b837,"Similarly,",wrong,Misinterpreting the text,652a3f45b97abb0f8e10b838," As a result,",right,"“As a result” logically signals that the claim that spiders can cling to and climb almost any surface is because of the previous information about the bonding properties of spiders’ spatulae.

(A): the claim in this sentence doesn't exemplify the previous information, rather it is a direct result 
(B): however >< as a result 
(C): there is a cause-effect relationship between these 2 information, instead of a ""similar"" relationship",652a3f45b97abb0f8e10b839,2023-10-14T07:12:05.992Z,2023-10-14T07:12:05.992Z,0,,
652a3fd0b97abb0f8e10b99d,"In November 1934, Amrita Sher-Gil was living in what must have seemed like the ideal city for a young artist: Paris. She was studying firsthand the color-saturated style of France’s modernist masters and beginning to make a name for herself as a painter. _______ Sher-Gil longed to return to her childhood home of India; only there, she believed, could her art truly flourish.
Which choice completes the text with the most logical transition?",651197b7233d9373ce930f4d,false,Transitions,,,,Transitions,,,65119744233d9373ce930f24,medium,90000,string,"Still,",right,"“Still” logically signals that the information about Sher-Gil in this sentence - that she longed to leave Paris and return to India - contrasts with what one would expect after reading about Sher-Gil’s experiences in Paris in the previous sentences.

(B): “therefore” signals that the information about Sher-Gil in this sentence is a result of the descriptions in the previous sentences. 
(C): “indeed” signals that the information about SherGil in this sentence offers additional emphasis in support of the descriptions in the previous sentences. 
(D): “furthermore” signals that the information about Sher-Gil in this sentence offers additional support for the descriptions in the previous sentences.
",652a3fd0b97abb0f8e10b99e,"Therefore,",wrong,Misinterpreting the text,652a3fd0b97abb0f8e10b99f,"Indeed,",wrong,Misinterpreting the text,652a3fd0b97abb0f8e10b9a0,"Furthermore,",wrong,Misinterpreting the text,652a3fd0b97abb0f8e10b9a1,2023-10-14T07:14:24.901Z,2023-10-14T07:14:24.901Z,0,,
652a407ab97abb0f8e10bb11,"Before California’s 1911 election to approve a proposition granting women the right to vote, activists across the state sold tea to promote the cause of suffrage. In San Francisco, the Woman’s Suffrage Party sold Equality Tea at local fairs. _______ in Los Angeles, activist Nancy Tuttle Craig, who ran one of California’s largest grocery store firms, distributed Votes for Women Tea.

Which choice completes the text with the most logical transition?",651197b7233d9373ce930f4d,false,Transitions,,,,Transitions,,,65119744233d9373ce930f24,hard,120000,string,"For example, ",wrong,Misinterpreting the text,652a407ab97abb0f8e10bb12,"To conclude,",wrong,Misinterpreting the text,652a407ab97abb0f8e10bb13,"Similarly,",right,"“Similarly” logically signals that the activity described in this sentence (Nancy Tuttle Craig distributing Votes for Women Tea in her Los Angeles grocery stores) is like the activity described in the previous sentence (the Woman’s Suffrage Party selling Equality Tea at fairs in San Francisco). Together, the two examples support the preceding claim that “activists across the state sold tea to promote the cause of suffrage.""

(A): “for example” signals that the activity described in this sentence exemplifies the activity described in the previous sentence although the two activities are similar
(B): “to conclude” signals that the activity described in this sentence concludes or summarizes the information in the previous sentences.
(D): while similar, these activities are not paraphrased from each other.",652a407ab97abb0f8e10bb14," In other words, ",wrong,Misinterpreting the text,652a407ab97abb0f8e10bb15,2023-10-14T07:17:14.496Z,2023-10-14T07:17:14.496Z,0,,
